source_id,agency_id,resolution,state,agency_raw,field,value,value_date,as_of,evidence
oig_2009,GA-hall-county-sheriff-office,canonical,Georgia,Hall County Sheriff's Office,signed,2008-02-29,2008-02-29,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row28
oig_2009,GA-whitfield-county-sheriff-office,canonical,Georgia,Whitfield County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row29
oig_2009,GA-whitfield-county-sheriff-office,canonical,Georgia,Whitfield County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row29
oig_2009,GA-whitfield-county-sheriff-office,canonical,Georgia,Whitfield County Sheriff's Office,signed,2008-02-04,2008-02-04,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row29
oig_2009,MD-frederick-county-sheriff-office,canonical,Maryland,Frederick County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row30
oig_2009,MD-frederick-county-sheriff-office,canonical,Maryland,Frederick County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row30
oig_2009,MD-frederick-county-sheriff-office,canonical,Maryland,Frederick County Sheriff's Office,signed,2008-02-06,2008-02-06,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row30
oig_2009,MN-department-of-public-safety,canonical,Minnesota,Minnesota Department of Public Safety,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row31
oig_2009,MN-department-of-public-safety,canonical,Minnesota,Minnesota Department of Public Safety,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row31
oig_2009,MN-department-of-public-safety,canonical,Minnesota,Minnesota Department of Public Safety,signed,2008-09-22,2008-09-22,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row31
oig_2009,MO-state-highway-patrol,canonical,Missouri,Missouri State Highway Patrol,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row32
oig_2009,MO-state-highway-patrol,canonical,Missouri,Missouri State Highway Patrol,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row32
oig_2009,MO-state-highway-patrol,canonical,Missouri,Missouri State Highway Patrol,signed,2008-06-25,2008-06-25,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row32
oig_2009,NV-las-vegas-metropolitan-police-department,canonical,Nevada,Las Vegas Metropolitan Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row33
oig_2009,NV-las-vegas-metropolitan-police-department,canonical,Nevada,Las Vegas Metropolitan Police Department,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row33
oig_2009,NV-las-vegas-metropolitan-police-department,canonical,Nevada,Las Vegas Metropolitan Police Department,signed,2008-09-08,2008-09-08,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row33
oig_2009,NH-hudson-city-police-department,canonical,New Hampshire,Hudson City Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row34
oig_2009,NH-hudson-city-police-department,canonical,New Hampshire,Hudson City Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row34
oig_2009,NH-hudson-city-police-department,canonical,New Hampshire,Hudson City Police Department,signed,2007-05-05,2007-05-05,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row34
oig_2009,NJ-hudson-county-department-of-correction,canonical,New Jersey,Hudson County Department of Corrections,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row35
oig_2009,NJ-hudson-county-department-of-correction,canonical,New Jersey,Hudson County Department of Corrections,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row35
oig_2009,NJ-hudson-county-department-of-correction,canonical,New Jersey,Hudson County Department of Corrections,signed,2008-08-11,2008-08-11,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row35
oig_2009,NJ-monmouth-county-sheriff-office,canonical,New Jersey,Monmouth County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row36
oig_2009,NJ-monmouth-county-sheriff-office,canonical,New Jersey,Monmouth County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row36
oig_2009,NJ-monmouth-county-sheriff-office,canonical,New Jersey,Monmouth County Sheriff's Office,signed,2009-10-15,2009-10-15,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row36
oig_2009,NC-alamance-county-sheriff-office,canonical,North Carolina,Alamance County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row37
oig_2009,NC-alamance-county-sheriff-office,canonical,North Carolina,Alamance County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row37
oig_2009,NC-alamance-county-sheriff-office,canonical,North Carolina,Alamance County Sheriff's Office,signed,2007-01-10,2007-01-10,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row37
oig_2009,NC-cabarrus-county-sheriff-office,canonical,North Carolina,Cabarrus County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row38
oig_2009,NC-cabarrus-county-sheriff-office,canonical,North Carolina,Cabarrus County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row38
oig_2009,NC-cabarrus-county-sheriff-office,canonical,North Carolina,Cabarrus County Sheriff's Office,signed,2007-08-02,2007-08-02,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row38
oig_2009,NC-durham-police-department,canonical,North Carolina,Durham Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row39
oig_2009,NC-durham-police-department,canonical,North Carolina,Durham Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row39
oig_2009,NC-durham-police-department,canonical,North Carolina,Durham Police Department,signed,2008-02-01,2008-02-01,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row39
oig_2009,NC-gaston-county-sheriff-office,canonical,North Carolina,Gaston County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row40
oig_2009,NC-gaston-county-sheriff-office,canonical,North Carolina,Gaston County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row40
oig_2009,NC-gaston-county-sheriff-office,canonical,North Carolina,Gaston County Sheriff's Office,signed,2007-02-22,2007-02-22,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row40
oig_2009,NC-guilford-county-sheriff-office,canonical,North Carolina,Guilford County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row41
oig_2009,NC-guilford-county-sheriff-office,canonical,North Carolina,Guilford County Sheriff's Office,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row41
oig_2009,NC-guilford-county-sheriff-office,canonical,North Carolina,Guilford County Sheriff's Office,signed,2009-10-15,2009-10-15,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row41
oig_2009,NC-henderson-county-sheriff-office,canonical,North Carolina,Henderson County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row42
oig_2009,NC-henderson-county-sheriff-office,canonical,North Carolina,Henderson County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row42
oig_2009,NC-henderson-county-sheriff-office,canonical,North Carolina,Henderson County Sheriff's Office,signed,2008-06-25,2008-06-25,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row42
oig_2009,NC-mecklenburg-county-sheriff-office,canonical,North Carolina,Mecklenburg County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row43
oig_2009,NC-mecklenburg-county-sheriff-office,canonical,North Carolina,Mecklenburg County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row43
oig_2009,NC-mecklenburg-county-sheriff-office,canonical,North Carolina,Mecklenburg County Sheriff's Office,signed,2006-02-27,2006-02-27,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row43
oig_2009,NC-wake-county-sheriff-office,canonical,North Carolina,Wake County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row44
oig_2009,NC-wake-county-sheriff-office,canonical,North Carolina,Wake County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row44
oig_2009,NC-wake-county-sheriff-office,canonical,North Carolina,Wake County Sheriff's Office,signed,2008-06-25,2008-06-25,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row44
oig_2009,OH-butler-county-sheriff-office,canonical,Ohio,Butler County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row45
oig_2009,OH-butler-county-sheriff-office,canonical,Ohio,Butler County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row45
oig_2009,OH-butler-county-sheriff-office,canonical,Ohio,Butler County Sheriff's Office,signed,2008-02-05,2008-02-05,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row45
oig_2009,OK-tulsa-county-sheriff-office,canonical,Oklahoma,Tulsa County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row46
oig_2009,OK-tulsa-county-sheriff-office,canonical,Oklahoma,Tulsa County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row46
oig_2009,OK-tulsa-county-sheriff-office,canonical,Oklahoma,Tulsa County Sheriff's Office,signed,2007-08-06,2007-08-06,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row46
oig_2009,,unresolved_absent,Rhode Island,Rhode Island Department of Corrections,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row47
oig_2009,,unresolved_absent,Rhode Island,Rhode Island Department of Corrections,pending,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row47
oig_2009,RI-state-police,canonical,Rhode Island,Rhode Island State Police,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row48
oig_2009,RI-state-police,canonical,Rhode Island,Rhode Island State Police,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row48
oig_2009,RI-state-police,canonical,Rhode Island,Rhode Island State Police,signed,2009-10-15,2009-10-15,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row48
oig_2009,SC-beaufort-county-sheriff-office,canonical,South Carolina,Beaufort County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row49
oig_2009,SC-beaufort-county-sheriff-office,canonical,South Carolina,Beaufort County Sheriff's Office,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row49
oig_2009,SC-beaufort-county-sheriff-office,canonical,South Carolina,Beaufort County Sheriff's Office,signed,2008-06-25,2008-06-25,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row49
oig_2009,SC-charleston-county-sheriff-office,canonical,South Carolina,Charleston County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row50
oig_2009,SC-charleston-county-sheriff-office,canonical,South Carolina,Charleston County Sheriff's Office,pending,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row50
oig_2009,SC-york-county-sheriff-office,canonical,South Carolina,York County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row51
oig_2009,SC-york-county-sheriff-office,canonical,South Carolina,York County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row51
oig_2009,SC-york-county-sheriff-office,canonical,South Carolina,York County Sheriff's Office,signed,2007-10-16,2007-10-16,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row51
oig_2009,TN-davidson-county-sheriff-office,canonical,Tennessee,Davidson County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row52
oig_2009,TN-davidson-county-sheriff-office,canonical,Tennessee,Davidson County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row52
oig_2009,TN-davidson-county-sheriff-office,canonical,Tennessee,Davidson County Sheriff's Office,signed,2007-02-21,2007-02-21,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row52
oig_2009,TN-highway-patrol-department-of-safety,spelling,Tennessee,Tennessee Department of Safety,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row53
oig_2009,TN-highway-patrol-department-of-safety,spelling,Tennessee,Tennessee Department of Safety,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row53
oig_2009,TN-highway-patrol-department-of-safety,spelling,Tennessee,Tennessee Department of Safety,signed,2008-06-25,2008-06-25,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row53
oig_2009,TX-carrollton-police-department,canonical,Texas,Carrollton Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row54
oig_2009,TX-carrollton-police-department,canonical,Texas,Carrollton Police Department,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row54
oig_2009,TX-carrollton-police-department,canonical,Texas,Carrollton Police Department,signed,2008-08-12,2008-08-12,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row54
oig_2009,TX-farmers-branch-police-department,canonical,Texas,Farmers Branch Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row55
oig_2009,TX-farmers-branch-police-department,canonical,Texas,Farmers Branch Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row55
oig_2009,TX-farmers-branch-police-department,canonical,Texas,Farmers Branch Police Department,signed,2008-07-08,2008-07-08,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row55
oig_2009,TX-harris-county-sheriff-office,canonical,Texas,Harris County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row56
oig_2009,TX-harris-county-sheriff-office,canonical,Texas,Harris County Sheriff's Office,pending,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row56
oig_2009,TX-harris-county-sheriff-office,canonical,Texas,Harris County Sheriff's Office,signed,2008-07-20,2008-07-20,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row56
oig_2009,UT-washington-county-sheriff-office,canonical,Utah,Washington County Sheriff Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row57
oig_2009,UT-washington-county-sheriff-office,canonical,Utah,Washington County Sheriff Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row57
oig_2009,UT-washington-county-sheriff-office,canonical,Utah,Washington County Sheriff Office,signed,2008-09-22,2008-09-22,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row57
oig_2009,UT-weber-county-sheriff-office,canonical,Utah,Weber County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row58
oig_2009,UT-weber-county-sheriff-office,canonical,Utah,Weber County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row58
oig_2009,UT-weber-county-sheriff-office,canonical,Utah,Weber County Sheriff's Office,signed,2008-09-22,2008-09-22,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row58
oig_2009,VA-herndon-police-department,canonical,Virginia,Herndon Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row59
oig_2009,VA-herndon-police-department,canonical,Virginia,Herndon Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row59
oig_2009,VA-herndon-police-department,canonical,Virginia,Herndon Police Department,signed,2007-03-21,2007-03-21,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row59
oig_2009,VA-loudoun-county-sheriff-office,canonical,Virginia,Loudoun County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row60
oig_2009,VA-loudoun-county-sheriff-office,canonical,Virginia,Loudoun County Sheriff's Office,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row60
oig_2009,VA-loudoun-county-sheriff-office,canonical,Virginia,Loudoun County Sheriff's Office,signed,2008-06-25,2008-06-25,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row60
oig_2009,VA-manassas-park-police-department,canonical,Virginia,Manassas Park Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row61
oig_2009,VA-manassas-park-police-department,canonical,Virginia,Manassas Park Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row61
oig_2009,VA-manassas-park-police-department,canonical,Virginia,Manassas Park Police Department,signed,2008-03-10,2008-03-10,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row61
oig_2009,VA-manassas-police-department,canonical,Virginia,Manassas Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row62
oig_2009,VA-manassas-police-department,canonical,Virginia,Manassas Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row62
oig_2009,VA-manassas-police-department,canonical,Virginia,Manassas Police Department,signed,2008-03-05,2008-03-05,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row62
oig_2009,VA-prince-william-county-police-department,canonical,Virginia,Prince William County Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row63
oig_2009,VA-prince-william-county-police-department,canonical,Virginia,Prince William County Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row63
oig_2009,VA-prince-william-county-police-department,canonical,Virginia,Prince William County Police Department,signed,2008-02-26,2008-02-26,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row63
oig_2009,VA-prince-william-county-sheriff-office,canonical,Virginia,Prince William County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row64
oig_2009,VA-prince-william-county-sheriff-office,canonical,Virginia,Prince William County Sheriff's Office,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row64
oig_2009,VA-prince-william-county-sheriff-office,canonical,Virginia,Prince William County Sheriff's Office,signed,2008-02-26,2008-02-26,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row64
oig_2009,VA-prince-william-manassas-regional-adult-detention-center,alias,Virginia,Prince William-Manassas Regional Jail,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row65
oig_2009,VA-prince-william-manassas-regional-adult-detention-center,alias,Virginia,Prince William-Manassas Regional Jail,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row65
oig_2009,VA-prince-william-manassas-regional-adult-detention-center,alias,Virginia,Prince William-Manassas Regional Jail,signed,2007-07-09,2007-07-09,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row65
oig_2009,VA-rockingham-county-sheriff-office,canonical,Virginia,Rockingham County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row66
oig_2009,VA-rockingham-county-sheriff-office,canonical,Virginia,Rockingham County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row66
oig_2009,VA-rockingham-county-sheriff-office,canonical,Virginia,Rockingham County Sheriff's Office,signed,2007-04-25,2007-04-25,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row66
oig_2009,VA-shenandoah-county-sheriff-office,canonical,Virginia,Shenandoah County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row67
oig_2009,VA-shenandoah-county-sheriff-office,canonical,Virginia,Shenandoah County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row67
oig_2009,VA-shenandoah-county-sheriff-office,canonical,Virginia,Shenandoah County Sheriff's Office,signed,2007-05-10,2007-05-10,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row67
