"state","agency_name","hyperlink","document_type","original_state_folder","sanitized_state_folder","original_agency_folder","sanitized_agency_folder","original_filename","sanitized_filename","saved_path","file_hash"
"TENNESSEE","Montgomery County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/MontgomeryCoSheriffsOfficeTN_WSO_MOA_10172025.pdf","MOA","TENNESSEE","TENNESSEE","Montgomery County Sheriff's Office ","Montgomery_County_Sheriff's_Office","MontgomeryCoSheriffsOfficeTN_WSO_MOA_10172025.pdf","MOA_MontgomeryCoSheriffsOfficeTN_WSO_MOA_10172025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Montgomery_County_Sheriff's_Office/MOA_MontgomeryCoSheriffsOfficeTN_WSO_MOA_10172025.pdf","ac1087b6ab2bc049c7da878730d4c8ed3ca7609bd2bd4e50be9682c02465cb24"
"TENNESSEE","Morgan County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/MorganCountySOTN_JEM_MOA.pdf","MOA","TENNESSEE","TENNESSEE","Morgan County Sheriff's Office","Morgan_County_Sheriff's_Office","MorganCountySOTN_JEM_MOA.pdf","MOA_MorganCountySOTN_JEM_MOA.pdf","agreements/agreements_20260902_013717/TENNESSEE/Morgan_County_Sheriff's_Office/MOA_MorganCountySOTN_JEM_MOA.pdf","2c305395be403afe2431a24f8917e215952468cb9cb7edcd0f94347fea606d1d"
"TENNESSEE","Mosheim Police Department ","https://www.ice.gov/doclib/287gMOA/MosheimPoliceDeptTN_TFM_MOA_09092025.pdf","MOA","TENNESSEE","TENNESSEE","Mosheim Police Department ","Mosheim_Police_Department","MosheimPoliceDeptTN_TFM_MOA_09092025.pdf","MOA_MosheimPoliceDeptTN_TFM_MOA_09092025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Mosheim_Police_Department/MOA_MosheimPoliceDeptTN_TFM_MOA_09092025.pdf","aaa4905ed16b5a38da47531d1e8eb7eac6d1831fcfb9a92bb2d806f6d130ea0e"
"TENNESSEE","Obion County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/ObionCoSheriffsOfficeTN_WSO_MOA_02232026.pdf","MOA","TENNESSEE","TENNESSEE","Obion County Sheriff's Office","Obion_County_Sheriff's_Office","ObionCoSheriffsOfficeTN_WSO_MOA_02232026.pdf","MOA_ObionCoSheriffsOfficeTN_WSO_MOA_02232026.pdf","agreements/agreements_20260902_013717/TENNESSEE/Obion_County_Sheriff's_Office/MOA_ObionCoSheriffsOfficeTN_WSO_MOA_02232026.pdf","292d44d6cb329098354ad121b4ec7167927369f9416e3a684b02e56e89edb759"
"TENNESSEE","Polk County Constable District 2","https://www.ice.gov/doclib/287gMOA/PolkCoConstableDistrict2_TN_TFM_MOA_01072026.pdf","MOA","TENNESSEE","TENNESSEE","Polk County Constable District 2","Polk_County_Constable_District_2","PolkCoConstableDistrict2_TN_TFM_MOA_01072026.pdf","MOA_PolkCoConstableDistrict2_TN_TFM_MOA_01072026.pdf","agreements/agreements_20260902_013717/TENNESSEE/Polk_County_Constable_District_2/MOA_PolkCoConstableDistrict2_TN_TFM_MOA_01072026.pdf","34b1b40c9bb5bc10fb05dbaa1776c7ebafaf6543660daa455ac2f56915881861"
"TENNESSEE","Polk County Constable District 4","https://www.ice.gov/doclib/287gMOA/TennesseeStateConstable4thDistrictPolkCoTN_TFM_MOA_11042025.pdf","MOA","TENNESSEE","TENNESSEE","Polk County Constable District 4","Polk_County_Constable_District_4","TennesseeStateConstable4thDistrictPolkCoTN_TFM_MOA_11042025.pdf","MOA_TennesseeStateConstable4thDistrictPolkCoTN_TFM_MOA_11042025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Polk_County_Constable_District_4/MOA_TennesseeStateConstable4thDistrictPolkCoTN_TFM_MOA_11042025.pdf","5fefd634284cbb20b65308e76c5478ec8c960cd45f6fbac4321072aecb6a751d"
"TENNESSEE","Polk County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/PolkCoSheriffsOfficeTN_WSO_MOA_0992025.pdf","MOA","TENNESSEE","TENNESSEE","Polk County Sheriff's Office ","Polk_County_Sheriff's_Office","PolkCoSheriffsOfficeTN_WSO_MOA_0992025.pdf","MOA_PolkCoSheriffsOfficeTN_WSO_MOA_0992025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Polk_County_Sheriff's_Office/MOA_PolkCoSheriffsOfficeTN_WSO_MOA_0992025.pdf","942009fdde65f27717e6c93121de0056e64e2c99f45c8a332d7280eb4bfbc97b"
"TENNESSEE","Putnam County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/PutnamCoTN_JEM_MOA_02.24.2025.pdf","MOA","TENNESSEE","TENNESSEE","Putnam County Sheriff's Office","Putnam_County_Sheriff's_Office","PutnamCoTN_JEM_MOA_02.24.2025.pdf","MOA_PutnamCoTN_JEM_MOA_02.24.2025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Putnam_County_Sheriff's_Office/MOA_PutnamCoTN_JEM_MOA_02.24.2025.pdf","b8996d3d1597238e574feadd19baa186d0edee7324829ecf8eb3e6b8d82e65f4"
"TENNESSEE","Putnam County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FPutnamCoSheriffsOfficeTN_TFM_MOA_06242025.pdf&amp;data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C0efc546d8ca84016e29a08ddc91763cc%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638887824483880699%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=qSVfHDCBzA%2FeraL2dkdRKbcguf3nYTQ4s3V8UraM6v4%3D&amp;reserved=0","MOA","TENNESSEE","TENNESSEE","Putnam County Sheriff's Office","Putnam_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/TENNESSEE/Putnam_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook.com","05b5eca0d19cfb2c5ea172e1f2a20f8ad504fa326fba9832e0b6357e0324a9a1"
"TENNESSEE","Robertson County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/RobertsonCoSheriffsOfficeTN_WSO_MOA_07072025.pdf","MOA","TENNESSEE","TENNESSEE","Robertson County Sheriff's Office","Robertson_County_Sheriff's_Office","RobertsonCoSheriffsOfficeTN_WSO_MOA_07072025.pdf","MOA_RobertsonCoSheriffsOfficeTN_WSO_MOA_07072025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Robertson_County_Sheriff's_Office/MOA_RobertsonCoSheriffsOfficeTN_WSO_MOA_07072025.pdf","b4a8cdac5868274579d5c9ebb8bcf0350788c7633a894861827742f7ed0c1a7f"
"TENNESSEE","Rutherford County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/Rutherford_County_Sheriffs_Office_TN_WSO_MOA_8_28_2025.pdf","MOA","TENNESSEE","TENNESSEE","Rutherford County Sheriff's Office ","Rutherford_County_Sheriff's_Office","Rutherford_County_Sheriffs_Office_TN_WSO_MOA_8_28_2025.pdf","MOA_Rutherford_County_Sheriffs_Office_TN_WSO_MOA_8_28_2025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Rutherford_County_Sheriff's_Office/MOA_Rutherford_County_Sheriffs_Office_TN_WSO_MOA_8_28_2025.pdf","fab1b895b3fd32edc00568bd527d14945f258181a74db094c650989e5c6424bb"
"TENNESSEE","Sequatchie County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/SequatchieCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","MOA","TENNESSEE","TENNESSEE","Sequatchie County Sheriff's Office","Sequatchie_County_Sheriff's_Office","SequatchieCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","MOA_SequatchieCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sequatchie_County_Sheriff's_Office/MOA_SequatchieCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","4d1e544de8a7966cef79b772722d3b43a2b89acd4f7df06ffa589e5b483cd110"
"TENNESSEE","Sevier County Constable District 5","https://www.ice.gov/doclib/287gMOA/SevierCoConstableDistrict5TN_TFM_MOA_03062026.pdf","MOA","TENNESSEE","TENNESSEE","Sevier County Constable District 5","Sevier_County_Constable_District_5","SevierCoConstableDistrict5TN_TFM_MOA_03062026.pdf","MOA_SevierCoConstableDistrict5TN_TFM_MOA_03062026.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sevier_County_Constable_District_5/MOA_SevierCoConstableDistrict5TN_TFM_MOA_03062026.pdf","ef4d36730a49da684935b782f5ca72d1821317aa66250b9c9293fd80cb3496c7"
"TENNESSEE","Sevier County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/SevierCoSheriffsOfficeTN_TFM_MOA_11062025.pdf","MOA","TENNESSEE","TENNESSEE","Sevier County Sheriff's Office ","Sevier_County_Sheriff's_Office","SevierCoSheriffsOfficeTN_TFM_MOA_11062025.pdf","MOA_SevierCoSheriffsOfficeTN_TFM_MOA_11062025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sevier_County_Sheriff's_Office/MOA_SevierCoSheriffsOfficeTN_TFM_MOA_11062025.pdf","f9be8b0b36d25799d6b80e992a66b74be2b83f7ac0d8f6cc621e71cd22634aa9"
"TENNESSEE","Sevier County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/SevierCoSOTN_WSO_MOA_11062025.pdf","MOA","TENNESSEE","TENNESSEE","Sevier County Sheriff's Office ","Sevier_County_Sheriff's_Office","SevierCoSOTN_WSO_MOA_11062025.pdf","MOA_SevierCoSOTN_WSO_MOA_11062025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sevier_County_Sheriff's_Office/MOA_SevierCoSOTN_WSO_MOA_11062025.pdf","80faed38f01a92003929fa74011a781d2c8a62ebf082c01b40fa44680e7c134d"
"TENNESSEE","Sevierville Police Department ","https://www.ice.gov/doclib/287gMOA/SeviervillePoliceDeptTN_TFM_MOA_11042025.pdf","MOA","TENNESSEE","TENNESSEE","Sevierville Police Department ","Sevierville_Police_Department","SeviervillePoliceDeptTN_TFM_MOA_11042025.pdf","MOA_SeviervillePoliceDeptTN_TFM_MOA_11042025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sevierville_Police_Department/MOA_SeviervillePoliceDeptTN_TFM_MOA_11042025.pdf","92b3271185fbd942521311990cc2cdb164ce237ccf2d906ddbad481fc83dc0e3"
"TENNESSEE","Shelby County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/ShelbyCoSheriffsOfficeTN_WSO_MOA_11042025.pdf","MOA","TENNESSEE","TENNESSEE","Shelby County Sheriff's Office ","Shelby_County_Sheriff's_Office","ShelbyCoSheriffsOfficeTN_WSO_MOA_11042025.pdf","MOA_ShelbyCoSheriffsOfficeTN_WSO_MOA_11042025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Shelby_County_Sheriff's_Office/MOA_ShelbyCoSheriffsOfficeTN_WSO_MOA_11042025.pdf","50cab3bd3d7a779859e4464818c8dcf608a83b7a6e75cc4c615a8b7696f06995"
"TENNESSEE","Sparta Police Department ","https://www.ice.gov/doclib/287gMOA/Sparta_Police_Department_TN_MOA_08_06_2025.pdf","MOA","TENNESSEE","TENNESSEE","Sparta Police Department ","Sparta_Police_Department","Sparta_Police_Department_TN_MOA_08_06_2025.pdf","MOA_Sparta_Police_Department_TN_MOA_08_06_2025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sparta_Police_Department/MOA_Sparta_Police_Department_TN_MOA_08_06_2025.pdf","7823598440c6ff3b975c4348e61d4eae4c5869f2a019818a66df7ab7c36b0c71"
"TENNESSEE","Sullivan County Constable District 1","https://www.ice.gov/doclib/287gMOA/SullivanCoConstableDistrict1_TN_TFM_MOA_05212026.pdf","MOA","TENNESSEE","TENNESSEE","Sullivan County Constable District 1","Sullivan_County_Constable_District_1","SullivanCoConstableDistrict1_TN_TFM_MOA_05212026.pdf","MOA_SullivanCoConstableDistrict1_TN_TFM_MOA_05212026.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sullivan_County_Constable_District_1/MOA_SullivanCoConstableDistrict1_TN_TFM_MOA_05212026.pdf","aa84526e91cf5a9ca8e764da6d61551a20c37152b34bd4e183ad253d25bf5e63"
"TENNESSEE","Sullivan County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/SullivanCoSheriffsOfficeTN_TFM_MOA_10172025.pdf","MOA","TENNESSEE","TENNESSEE","Sullivan County Sheriff's Office","Sullivan_County_Sheriff's_Office","SullivanCoSheriffsOfficeTN_TFM_MOA_10172025.pdf","MOA_SullivanCoSheriffsOfficeTN_TFM_MOA_10172025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sullivan_County_Sheriff's_Office/MOA_SullivanCoSheriffsOfficeTN_TFM_MOA_10172025.pdf","5bcc7f6302b46616771d8c87ca3da90c9cac68ce69128f3a038301b81de5dc5f"
"TENNESSEE","Sullivan County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/SullivanCoSheriffsOfficeTN_WSO_MOA_05.22.2025.pdf","MOA","TENNESSEE","TENNESSEE","Sullivan County Sheriff's Office","Sullivan_County_Sheriff's_Office","SullivanCoSheriffsOfficeTN_WSO_MOA_05.22.2025.pdf","MOA_SullivanCoSheriffsOfficeTN_WSO_MOA_05.22.2025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sullivan_County_Sheriff's_Office/MOA_SullivanCoSheriffsOfficeTN_WSO_MOA_05.22.2025.pdf","ed580873198b5b475943175f044b4a6584da0cd4c9902291d45379ff9e12ad7e"
"TENNESSEE","Sumner County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/SumnerCoSOTN_WSO_MOA_042925.pdf","MOA","TENNESSEE","TENNESSEE","Sumner County Sheriff's Office","Sumner_County_Sheriff's_Office","SumnerCoSOTN_WSO_MOA_042925.pdf","MOA_SumnerCoSOTN_WSO_MOA_042925.pdf","agreements/agreements_20260902_013717/TENNESSEE/Sumner_County_Sheriff's_Office/MOA_SumnerCoSOTN_WSO_MOA_042925.pdf","b16f63528fb9bc2a33f7dfe2c6a08056b5ee2412bb78bc7f9402af277f9aaa12"
"TENNESSEE","Tennessee Department of Corrections","https://www.ice.gov/doclib/287gMOA/TN_DOC_JEM_MOA_6_16_25.pdf","MOA","TENNESSEE","TENNESSEE","Tennessee Department of Corrections","Tennessee_Department_of_Corrections","TN_DOC_JEM_MOA_6_16_25.pdf","MOA_TN_DOC_JEM_MOA_6_16_25.pdf","agreements/agreements_20260902_013717/TENNESSEE/Tennessee_Department_of_Corrections/MOA_TN_DOC_JEM_MOA_6_16_25.pdf","674595b68062a2e52a6cb767e1de63a28c804c27098a96ae845a4887a065cda7"
"TENNESSEE","Tennessee Department of Safety and Homeland Security ","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FDeptSafetyHomelandSecTN_TFM_MOA_05132025.pdf&amp;data=05%7C02%7CEROCommunications%40ice.dhs.gov%7C952d9c5e2c49480d48cd08ddb96998a6%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638870585358206607%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=6hGhpXiedMXV4XN1ljCi76h3uNxlVGBdtjzBlJ76%2FgU%3D&amp;reserved=0","MOA","TENNESSEE","TENNESSEE","Tennessee Department of Safety and Homeland Security ","Tennessee_Department_of_Safety_and_Homeland_Security","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/TENNESSEE/Tennessee_Department_of_Safety_and_Homeland_Security/MOA_gcc02.safelinks.protection.outlook.com","60e5c0a43cd478130e906ab1089c82eae031092bf143b0037893d196af451b6a"
"TENNESSEE","Trousdale County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/Trousdale_County_Sheriffs_Office_TN_WSO_MOA_8_28_2025.pdf","MOA","TENNESSEE","TENNESSEE","Trousdale County Sheriff's Office ","Trousdale_County_Sheriff's_Office","Trousdale_County_Sheriffs_Office_TN_WSO_MOA_8_28_2025.pdf","MOA_Trousdale_County_Sheriffs_Office_TN_WSO_MOA_8_28_2025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Trousdale_County_Sheriff's_Office/MOA_Trousdale_County_Sheriffs_Office_TN_WSO_MOA_8_28_2025.pdf","12ee623f9fa47318f6bd548882dda8b546b97c46d8a105b597d8aa67e06af05f"
"TENNESSEE","Unicoi County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/UnicoiCoSOTN_WSO_MOA_12022025.pdf","MOA","TENNESSEE","TENNESSEE","Unicoi County Sheriff's Office ","Unicoi_County_Sheriff's_Office","UnicoiCoSOTN_WSO_MOA_12022025.pdf","MOA_UnicoiCoSOTN_WSO_MOA_12022025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Unicoi_County_Sheriff's_Office/MOA_UnicoiCoSOTN_WSO_MOA_12022025.pdf","68e7163c5b1d17d7044781de6d4efb5fbd4fb150007f8be7ceb0d6f47b875db2"
"TENNESSEE","Van Buren County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/VanBurenCoSheriffsOfficeTN_WSO_MOA_11142025.pdf","MOA","TENNESSEE","TENNESSEE","Van Buren County Sheriff's Office ","Van_Buren_County_Sheriff's_Office","VanBurenCoSheriffsOfficeTN_WSO_MOA_11142025.pdf","MOA_VanBurenCoSheriffsOfficeTN_WSO_MOA_11142025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Van_Buren_County_Sheriff's_Office/MOA_VanBurenCoSheriffsOfficeTN_WSO_MOA_11142025.pdf","b73de305c596c6416d7ca07c931a33e21f99e8bd50e522e228f04a4a281a6f38"
"TENNESSEE","Warren County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/WarrenCoSheriffsOfficeTN_WSO_MOA_0992025.pdf","MOA","TENNESSEE","TENNESSEE","Warren County Sheriff's Office","Warren_County_Sheriff's_Office","WarrenCoSheriffsOfficeTN_WSO_MOA_0992025.pdf","MOA_WarrenCoSheriffsOfficeTN_WSO_MOA_0992025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Warren_County_Sheriff's_Office/MOA_WarrenCoSheriffsOfficeTN_WSO_MOA_0992025.pdf","4b19ae2496348ec37f88296c0edebda8f73d94f5a2ede97f2737a630cd4234b8"
"TENNESSEE","Washington County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/WashingtonCoSheriffsOfficeTN_WSO_MOA_11052025.pdf","MOA","TENNESSEE","TENNESSEE","Washington County Sheriff's Office","Washington_County_Sheriff's_Office","WashingtonCoSheriffsOfficeTN_WSO_MOA_11052025.pdf","MOA_WashingtonCoSheriffsOfficeTN_WSO_MOA_11052025.pdf","agreements/agreements_20260902_013717/TENNESSEE/Washington_County_Sheriff's_Office/MOA_WashingtonCoSheriffsOfficeTN_WSO_MOA_11052025.pdf","98bf1ed6c2636048b51c1deb9756ddd2f90e0e27117def818bafbeab104e4e4a"
"TENNESSEE","Weakley County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/WeakleyCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","MOA","TENNESSEE","TENNESSEE","Weakley County Sheriff's Office","Weakley_County_Sheriff's_Office","WeakleyCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","MOA_WeakleyCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","agreements/agreements_20260902_013717/TENNESSEE/Weakley_County_Sheriff's_Office/MOA_WeakleyCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","6fd18153e2577a93ef6a7f7fdda1d3e884317189368d73aea41ca1c086bb8225"
"TENNESSEE","Wilson County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/WilsonCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","MOA","TENNESSEE","TENNESSEE","Wilson County Sheriff's Office ","Wilson_County_Sheriff's_Office","WilsonCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","MOA_WilsonCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","agreements/agreements_20260902_013717/TENNESSEE/Wilson_County_Sheriff's_Office/MOA_WilsonCoSheriffsOfficeTN_WSO_MOA_01262026.pdf","c3678415dbe30f4ed102ba157213180af7026847ac57f431baefa5a229dcceda"
"TEXAS","Abilene Police Department","https://www.ice.gov/doclib/287gMOA/AbilenePDTX_TFM_MOA_06072026.pdf","MOA","TEXAS","TEXAS","Abilene Police Department","Abilene_Police_Department","AbilenePDTX_TFM_MOA_06072026.pdf","MOA_AbilenePDTX_TFM_MOA_06072026.pdf","agreements/agreements_20260902_013717/TEXAS/Abilene_Police_Department/MOA_AbilenePDTX_TFM_MOA_06072026.pdf","07dd555a8d9bbdb700751bc72af60b3676400b8e84d38055af9559dc63a3a318"
"TEXAS","Alice Police Department ","https://www.ice.gov/doclib/287gMOA/AlicePDTX_TFM_MOA_12172025.pdf","MOA","TEXAS","TEXAS","Alice Police Department ","Alice_Police_Department","AlicePDTX_TFM_MOA_12172025.pdf","MOA_AlicePDTX_TFM_MOA_12172025.pdf","agreements/agreements_20260902_013717/TEXAS/Alice_Police_Department/MOA_AlicePDTX_TFM_MOA_12172025.pdf","2fdaeb5c8bd96fbfaf7e001be9a60cf99c8ac46fc42160438c708ff32d4dd82c"
"TEXAS","Anderson County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/AndersonCoSheriffsOfficeTX_WSO_MOA_06182025.pdf","MOA","TEXAS","TEXAS","Anderson County Sheriff's Office","Anderson_County_Sheriff's_Office","AndersonCoSheriffsOfficeTX_WSO_MOA_06182025.pdf","MOA_AndersonCoSheriffsOfficeTX_WSO_MOA_06182025.pdf","agreements/agreements_20260902_013717/TEXAS/Anderson_County_Sheriff's_Office/MOA_AndersonCoSheriffsOfficeTX_WSO_MOA_06182025.pdf","02120740c67285dd6e944764dff8284372657ef3a3f36b40268ef926718595a9"
"TEXAS","Andrews County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/AndrewsCoSheriffsOfficeTX_WSO_MOA_11142025.pdf","MOA","TEXAS","TEXAS","Andrews County Sheriff's Office ","Andrews_County_Sheriff's_Office","AndrewsCoSheriffsOfficeTX_WSO_MOA_11142025.pdf","MOA_AndrewsCoSheriffsOfficeTX_WSO_MOA_11142025.pdf","agreements/agreements_20260902_013717/TEXAS/Andrews_County_Sheriff's_Office/MOA_AndrewsCoSheriffsOfficeTX_WSO_MOA_11142025.pdf","29c0d566f58db1e9381b1c04540a487fa95bdce16f47a03a9e43e308a5b4febc"
"TEXAS","Angelina County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/AngelinaCountyTX_WSO_MOA_061825.pdf","MOA","TEXAS","TEXAS","Angelina County Sheriff's Office","Angelina_County_Sheriff's_Office","AngelinaCountyTX_WSO_MOA_061825.pdf","MOA_AngelinaCountyTX_WSO_MOA_061825.pdf","agreements/agreements_20260902_013717/TEXAS/Angelina_County_Sheriff's_Office/MOA_AngelinaCountyTX_WSO_MOA_061825.pdf","68c8a5a5e680b5ec5d9e7d353a9750de56169a21e60ca45933d1e67a97464c8b"
"TEXAS","Aransas County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gJEM_AransasCoTX_06-08-2020.pdf","MOA","TEXAS","TEXAS","Aransas County Sheriff's Office","Aransas_County_Sheriff's_Office","287gJEM_AransasCoTX_06-08-2020.pdf","MOA_287gJEM_AransasCoTX_06-08-2020.pdf","agreements/agreements_20260902_013717/TEXAS/Aransas_County_Sheriff's_Office/MOA_287gJEM_AransasCoTX_06-08-2020.pdf","0bb57508e19563b17e9194c59f43bcf4847085223d52b63821966e45eec28016"
"TEXAS","Aransas County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gJEM_AransasCoTX_addendum.pdf","addendum","TEXAS","TEXAS","Aransas County Sheriff's Office","Aransas_County_Sheriff's_Office","287gJEM_AransasCoTX_addendum.pdf","addendum_287gJEM_AransasCoTX_addendum.pdf","agreements/agreements_20260902_013717/TEXAS/Aransas_County_Sheriff's_Office/addendum_287gJEM_AransasCoTX_addendum.pdf","03b1cc3cf0f0142bec1a8302f9a3ffc8ffaecf03ef1280e6e1511b678688fa9c"
"TEXAS","Archer City Police Department","https://www.ice.gov/doclib/287gMOA/ArcherCityPoliceDeptTX_TFM_MOA_06072026.pdf","MOA","TEXAS","TEXAS","Archer City Police Department","Archer_City_Police_Department","ArcherCityPoliceDeptTX_TFM_MOA_06072026.pdf","MOA_ArcherCityPoliceDeptTX_TFM_MOA_06072026.pdf","agreements/agreements_20260902_013717/TEXAS/Archer_City_Police_Department/MOA_ArcherCityPoliceDeptTX_TFM_MOA_06072026.pdf","ac6cfffee45c7dead9bcd2df040865327890cf7164032c4a28efec5156c3ce20"
"TEXAS","Archer County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/ArcherCoSheriffsOfficeTX_TFM_MOA_022202026.pdf","MOA","TEXAS","TEXAS","Archer County Sheriff's Office","Archer_County_Sheriff's_Office","ArcherCoSheriffsOfficeTX_TFM_MOA_022202026.pdf","MOA_ArcherCoSheriffsOfficeTX_TFM_MOA_022202026.pdf","agreements/agreements_20260902_013717/TEXAS/Archer_County_Sheriff's_Office/MOA_ArcherCoSheriffsOfficeTX_TFM_MOA_022202026.pdf","aa97e99a097a6611ec8af10bf4451d9ce29bcc98dbb48878b215ab58a03bce17"
"TEXAS","Archer County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/ArcherCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","MOA","TEXAS","TEXAS","Archer County Sheriff's Office","Archer_County_Sheriff's_Office","ArcherCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","MOA_ArcherCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","agreements/agreements_20260902_013717/TEXAS/Archer_County_Sheriff's_Office/MOA_ArcherCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","cc9dccbf5edc0908553e0df39a8b07018844e02563cd888146a41201fd06aef5"
"TEXAS","Armstrong County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/ArmstrongCoSheriffsOfficeTX_TFM_MOA_01262026.pdf","MOA","TEXAS","TEXAS","Armstrong County Sheriff's Office","Armstrong_County_Sheriff's_Office","ArmstrongCoSheriffsOfficeTX_TFM_MOA_01262026.pdf","MOA_ArmstrongCoSheriffsOfficeTX_TFM_MOA_01262026.pdf","agreements/agreements_20260902_013717/TEXAS/Armstrong_County_Sheriff's_Office/MOA_ArmstrongCoSheriffsOfficeTX_TFM_MOA_01262026.pdf","9cf4a27ec066fb689db848130c218d24113d59c4f9bde09e0b66a812bb6b3ed6"
"TEXAS","Arp Police Department ","https://www.ice.gov/doclib/287gMOA/ArpPoliceDeptTX_TFM_MOA_11142025.pdf","MOA","TEXAS","TEXAS","Arp Police Department ","Arp_Police_Department","ArpPoliceDeptTX_TFM_MOA_11142025.pdf","MOA_ArpPoliceDeptTX_TFM_MOA_11142025.pdf","agreements/agreements_20260902_013717/TEXAS/Arp_Police_Department/MOA_ArpPoliceDeptTX_TFM_MOA_11142025.pdf","3b7110d267acfaf37301cd197a64d7175c5afd489b35e56007bd72c75bc6dd59"
