saved_path,file_hash,url,retrieved_at,state,agency,original_filename,note
agreements/agreements_wayback_287gMOA/287g_CulpeperCounty_2018-04-24.pdf,45a4706e2ff36d04ba59adf3553701c6b21840869cf19fa965700397b34966dc,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287g_CulpeperCounty_2018-04-24.pdf,2026-09-12,,,287g_CulpeperCounty_2018-04-24.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_TerrebonnePLa2019-02-28.pdf,08057bb1407811d4bc82731d9748f90255fc21fcf274ec2d4f7a74730bc894f8,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_TerrebonnePLa2019-02-28.pdf,2026-09-12,,,287gJEM_TerrebonnePLa2019-02-28.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_TerrellCoTx2018-01-25.pdf,16355d8d0da1304248b3560bc69f250631a23a9640a234ea4240a01406873a87,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_TerrellCoTx2018-01-25.pdf,2026-09-12,,,287gJEM_TerrellCoTx2018-01-25.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_TulsaCoOk2016-06-23.pdf,bb2dbc2ae021c6b36c0d6f435e3a89bb8a4dfd1b0561fae3e9381fafbb2928c2,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_TulsaCoOk2016-06-23.pdf,2026-09-12,,,287gJEM_TulsaCoOk2016-06-23.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_VictoriaCoTx2017-07-12.pdf,ccf6b1b690f06fc79d949a37445bd502b34f62a777a2cea5eee412a00148be10,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_VictoriaCoTx2017-07-12.pdf,2026-09-12,,,287gJEM_VictoriaCoTx2017-07-12.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_WalkerCoTx2017-07-20.pdf,6c00de3af64fd25829ba9c2677e82a5c8c84cc0d94d2cd6822eb86907e66beaa,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_WalkerCoTx2017-07-20.pdf,2026-09-12,,,287gJEM_WalkerCoTx2017-07-20.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_WashingtonCoAr2016-06-23.pdf,333adb43fcaa003b17a6747116a2100e60f339c1abc33a4321134df519aa67db,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_WashingtonCoAr2016-06-23.pdf,2026-09-12,,,287gJEM_WashingtonCoAr2016-06-23.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_WaukeshaCoWi2018-02-22.pdf,de259948dbd6d4e1261ce7d5ade094f89e5a1c8c4b0c1cf940c9ee11c75a7143,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_WaukeshaCoWi2018-02-22.pdf,2026-09-12,,,287gJEM_WaukeshaCoWi2018-02-22.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_WhartonCoTx2017-07-17.pdf,5ec84cc42df13eec575ce26a0fc4c12d55441758436eab609df2a8ba2236cd1a,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_WhartonCoTx2017-07-17.pdf,2026-09-12,,,287gJEM_WhartonCoTx2017-07-17.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_WilliamsonCoTX_05-04-2020.pdf,251267ce56d6443779554d8000ac74adcb943b11a59f5e8836cab80a79dbeaea,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_WilliamsonCoTX_05-04-2020.pdf,2026-09-12,,,287gJEM_WilliamsonCoTX_05-04-2020.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_WilliamsonCoTx2018-02-08.pdf,a223b338b177753cb78bbc673eb97757efd45b0041d03551a219ab507a2fa9c4,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_WilliamsonCoTx2018-02-08.pdf,2026-09-12,,,287gJEM_WilliamsonCoTx2018-02-08.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_YorkCoSc2016-06-30.pdf,650f6e6152bdb3150b93e5d677bb2ba581c6b7dcf6f3112458d55e82eb65b36d,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_YorkCoSc2016-06-30.pdf,2026-09-12,,,287gJEM_YorkCoSc2016-06-30.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEMCobbCoGA_06-09-2020.pdf,668ffccbbfe60d4ceb66c3751709afdd67145488c3eee00b0ad147f4684c0883,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEMCobbCoGA_06-09-2020.pdf,2026-09-12,,,287gJEMCobbCoGA_06-09-2020.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gMatagordaTx2017_07_27.pdf,ceec3c4ae48b780daf3bc46b8dc2d591fb6ec6b5505914edb3970ca074e3cb80,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gMatagordaTx2017_07_27.pdf,2026-09-12,,,287gMatagordaTx2017_07_27.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gMonmouthNJ_2009-10-15.pdf,7c60206c49484a516d9a9c66974178e98b6fc267c283a7f6c296caa142bd034a,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gMonmouthNJ_2009-10-15.pdf,2026-09-12,,,287gMonmouthNJ_2009-10-15.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gOrangeCountyCa2016-06-23.pdf,0cdfe92c8d973a326cde65dd2bcdf587162704ba4966f43df5d8d0aa451e53e8,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gOrangeCountyCa2016-06-23.pdf,2026-09-12,,,287gOrangeCountyCa2016-06-23.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gPascoFl2017_8_22.pdf,a395d2b7269034b992c6e3285c7ff908b1707a41d971cdedd5b7898fc648984e,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gPascoFl2017_8_22.pdf,2026-09-12,,,287gPascoFl2017_8_22.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gPascoFl2020-06-10.pdf,14e1c42a9dfe15d9d44842015322266a1e95da3faffa62320e504454a835307f,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gPascoFl2020-06-10.pdf,2026-09-12,,,287gPascoFl2020-06-10.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gWallerTx2017-05-22.pdf,d83816df91d9baf97972e3fedc342d63653e845c6e4d269b2745b5684d250396,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gWallerTx2017-05-22.pdf,2026-09-12,,,287gWallerTx2017-05-22.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gWSO_LafayetteCoWI_8-21-2020.pdf,b2092239ed14da616b89f577788e1399a17487d2da04a84edda998dbc90c3aa3,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gWSO_LafayetteCoWI_8-21-2020.pdf,2026-09-12,,,287gWSO_LafayetteCoWI_8-21-2020.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/aransas-tx-2017.pdf,c015c574c99cf6ed3153093ca175d830f55f239285041026538834e323f3151c,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/aransas-tx-2017.pdf,2026-09-12,,,aransas-tx-2017.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/calhoun-tx-2017.pdf,a869f0367ff462eff2e9471c903e6e5831145e8b3244e3324aadf6f41c7da2b5,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/calhoun-tx-2017.pdf,2026-09-12,,,calhoun-tx-2017.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/cecilCountyMD_MOA_02132019.pdf,fe99fcea81f874fa9a6c88d908fbe2106d61d34dffca299503e3aeb01f00dcf1,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/cecilCountyMD_MOA_02132019.pdf,2026-09-12,,,cecilCountyMD_MOA_02132019.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/chambers-tx-2017.pdf,bfa03dad2824ac6e68cb976dd58e29fc35dac7dab930c42973e953b9dd0a9c41,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/chambers-tx-2017.pdf,2026-09-12,,,chambers-tx-2017.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/clay-fl-2017.pdf,bd5c4dac3f7ab3d278fc05df36822ea7ddca99929f72c33438d5fe268fde1a96,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/clay-fl-2017.pdf,2026-09-12,,,clay-fl-2017.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/DeWitt-tx-2017.pdf,bec2e4c1a1dfde24f255882ff5ce43507c6b3f16c81cf13c2609b9ee640ff3c2,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/DeWitt-tx-2017.pdf,2026-09-12,,,DeWitt-tx-2017.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/galveston-tx-2017.pdf,f643d1aab2a2b69eaa618a115422877ca4a7a25e214c0aad9644d965a3bd407d,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/galveston-tx-2017.pdf,2026-09-12,,,galveston-tx-2017.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/montgomery-tx-2017.pdf,d31f55311b546283e59143dc44302cb01f19466e4cbb75a4dabf9c96281f5099,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/montgomery-tx-2017.pdf,2026-09-12,,,montgomery-tx-2017.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
